,Contrast_1_0,Contrast_1_45,Contrast_1_90,Contrast_1_135,ASM_1_0,ASM_1_45,ASM_1_90,ASM_1_135,Entropy_1_0,Entropy_1_45,Entropy_1_90,Entropy_1_135,Mean_1_0,Mean_1_45,Mean_1_90,Mean_1_135,IDM_1_0,IDM_1_45,IDM_1_90,IDM_1_135,x,y,z,o,p
0,121.66015625,0.13223262876272202,-1.125075454151524,5.5404052734375,0.24698263872720544,307.0340576171875,0.05987188220024109,-1.4178496735501147,11.2974853515625,0.13826452234174091,306.174560546875,0.060137681663036346,-1.4183903512318035,11.34423828125,0.13509233779432153,308.988525390625,0.060953736305236816,-1.4170279612949426,11.273681640625,0.14290420456115477,260.9643249511719,0.07829898223280907,-1.3445858600570961,9.86395263671875,0.16581092585610568
1,42.4488525390625,0.19014015048742294,-0.8686380592589975,1.474853515625,0.5270823442966509,194.89691162109375,0.08359365910291672,-1.2546754563719684,5.84454345703125,0.30433006736069873,214.3134765625,0.08116001635789871,-1.2664461973796948,6.14794921875,0.2997441765976204,193.48565673828125,0.08464121073484421,-1.2515739439590516,5.79095458984375,0.3072381323373055,161.28622436523438,0.10988375917077065,-1.1603334142424282,4.8145751953125,0.35959868014806884
2,32.00823974609375,0.1619056984782219,-0.9426892451042861,1.94073486328125,0.4832544446178732,129.588623046875,0.0699993371963501,-1.298474646171549,6.062744140625,0.25424982764403337,132.4903564453125,0.06890876591205597,-1.3033277266973367,6.2061767578125,0.251247520118699,129.1280517578125,0.07015327364206314,-1.2995259698714998,6.059814453125,0.25604665582790187,105.80381774902344,0.09274176880717278,-1.211004396961168,5.0673675537109375,0.3111996120521269
3,44.13543701171875,0.3098753094673157,-0.6101813914458012,0.27020263671875,0.6450220656800935,226.20855712890625,0.0786927193403244,-1.2836169701515192,6.43133544921875,0.2826333046755882,235.564453125,0.07533232122659683,-1.2991787941727402,6.72265625,0.27243227057172553,231.640380859375,0.07922617346048355,-1.283276873475044,6.424072265625,0.28410873257343405,184.38720703125,0.13578163087368011,-1.1190635073112762,4.962066650390625,0.3710490933752103
4,47.20172119140625,0.20876766741275787,-0.8545447469411366,3.48126220703125,0.23155051054676964,566.512939453125,0.05367910861968994,-1.4437531912113928,16.12939453125,0.09907466919612266,565.7097778320312,0.05189386010169983,-1.4483177716022886,16.39361572265625,0.08644134887201489,563.8939819335938,0.054552942514419556,-1.4408780161114483,16.07562255859375,0.10044387985395771,435.82960510253906,0.0922233946621418,-1.2968734314665666,13.019973754882812,0.12937760211721622
5,46.6407470703125,0.17912892997264862,-0.9005597045535283,3.445556640625,0.23696952846324532,467.98077392578125,0.05303660035133362,-1.423395500735353,14.93353271484375,0.09275561729602186,484.552978515625,0.05032302439212799,-1.4371340399369994,15.4947509765625,0.08248685457047757,466.6103515625,0.05431494116783142,-1.419835314389991,14.8746337890625,0.09710053423446015,366.4462127685547,0.08420087397098541,-1.295231139903968,12.187118530273438,0.12732813364105122
6,22.83367919921875,0.19238320738077164,-0.8823688869997979,1.85882568359375,0.3785399380476439,358.55419921875,0.04811498522758484,-1.504632571425148,11.9071044921875,0.14649774661048542,360.13958740234375,0.04546644538640976,-1.5158094075971256,12.12860107421875,0.13653740907932635,352.96466064453125,0.04898480325937271,-1.50002529177982,11.75604248046875,0.1496982450680757,273.62303161621094,0.08373736031353474,-1.3507090394504728,9.412643432617188,0.20281833470138283
7,57.159912109375,0.21885091811418533,-0.8421819790012369,3.4989013671875,0.2345408271469068,591.3917846679688,0.04768546670675278,-1.4623618503840807,17.51776123046875,0.08160891009090968,595.9939575195312,0.04553404450416565,-1.4725548049583512,17.81549072265625,0.07039512270461112,591.40234375,0.04836671054363251,-1.461438156259703,17.4091796875,0.08629042901208622,458.98699951171875,0.09010928496718407,-1.309634197650843,14.060333251953125,0.11820882223862846
8,13.00164794921875,0.23885588347911835,-0.738189627147787,0.68072509765625,0.5994834563958464,672.5072021484375,0.02954554557800293,-1.6892303234663666,16.8802490234375,0.13359122916884375,725.8949584960938,0.026529990136623383,-1.7190825885308763,18.09515380859375,0.11993613423792253,669.4338989257812,0.03031512349843979,-1.6853093759313147,16.76959228515625,0.13777695978434046,520.2094268798828,0.08131163567304611,-1.4579529787690861,13.106430053710938,0.24769694489673827
9,36.4150390625,0.2013668417930603,-0.8711052472879189,2.3458251953125,0.32998133590012974,280.66326904296875,0.05895938724279404,-1.3948112983974843,10.79229736328125,0.13750084033228416,299.277099609375,0.05492266267538071,-1.4150176357073745,11.322998046875,0.1250092189905013,278.44317626953125,0.06018245965242386,-1.3911983697112733,10.70233154296875,0.13987301754592077,223.69964599609375,0.09385783784091473,-1.2680331377760128,8.790863037109375,0.18309110319220898
