,Contrast_4_0,Contrast_4_45,Contrast_4_90,Contrast_4_135,ASM_4_0,ASM_4_45,ASM_4_90,ASM_4_135,Entropy_4_0,Entropy_4_45,Entropy_4_90,Entropy_4_135,Mean_4_0,Mean_4_45,Mean_4_90,Mean_4_135,IDM_4_0,IDM_4_45,IDM_4_90,IDM_4_135,x,y,z,o,p
0,315.211181640625,0.06565266102552414,-1.4051826671032348,11.0069580078125,0.15548103452034334,362.796142578125,0.06997963041067123,-1.4182881760006296,11.9552001953125,0.15734119856727452,340.55609130859375,0.05858232080936432,-1.4358992854148402,11.83856201171875,0.1403250648382002,350.48284912109375,0.07517881691455841,-1.4040310859339913,11.62811279296875,0.16399392916550018,342.2615661621094,0.06734835729002953,-1.415850303613174,11.607208251953125,0.15428530677282956
1,85.0023193359375,0.1006581112742424,-1.1398376088516768,3.82275390625,0.3355595198613678,205.28826904296875,0.09039557725191116,-1.256904083948359,6.01751708984375,0.28083902409334294,234.36138916015625,0.07855058461427689,-1.2876650665399287,6.49420166015625,0.2770876860774259,201.05072021484375,0.09628362953662872,-1.2436912967625429,5.86346435546875,0.2867471664634478,181.42567443847656,0.0914719756692648,-1.2320245140256267,5.5494842529296875,0.2950583491238961
2,75.53387451171875,0.08263879269361496,-1.2164689295249695,4.64373779296875,0.2888934738117202,142.49481201171875,0.07816319167613983,-1.3040609428543517,6.34307861328125,0.24656686117936952,143.22119140625,0.06771651655435562,-1.3169131358022474,6.3878173828125,0.24734637629439138,132.02532958984375,0.08410582691431046,-1.2819302427826278,6.01544189453125,0.2502345112319662,123.31880187988281,0.07815608195960522,-1.2798433127410491,5.8475189208984375,0.2582603056293618
3,66.29193115234375,0.16096948832273483,-0.9004437075674402,1.74090576171875,0.46770962655848464,207.36309814453125,0.10056371986865997,-1.2163244286429082,5.52496337890625,0.3151022872798112,212.943359375,0.0875614657998085,-1.2512260570884914,5.9388427734375,0.30954757876201366,201.41851806640625,0.10704781860113144,-1.2028662498688827,5.37164306640625,0.32056976139585924,172.0042266845703,0.11403562314808369,-1.1427151107919307,4.6440887451171875,0.35323231349904216
4,233.4615478515625,0.08231928944587708,-1.2567172152190944,10.008544921875,0.1314642871319567,570.3626098632812,0.07200208306312561,-1.3995203868602264,15.14739990234375,0.13425540004207034,544.158447265625,0.05998266488313675,-1.4166624264433503,15.1649169921875,0.10946529513537602,553.42236328125,0.07910749316215515,-1.3803343989777421,14.7646484375,0.14286207723825345,475.3512420654297,0.07335288263857365,-1.3633086068751032,13.771377563476562,0.12951176488691413
5,229.34356689453125,0.07532710582017899,-1.2735439368214712,10.13397216796875,0.1285329908095226,456.94854736328125,0.07411058992147446,-1.3711219571881532,13.79559326171875,0.13686822124561374,416.44085693359375,0.0634256899356842,-1.3765827588338138,13.25604248046875,0.1157070533305207,448.2811279296875,0.07857991755008698,-1.3601638916610228,13.559814453125,0.14347130449102027,387.75352478027344,0.07286082580685616,-1.345353136126115,12.686355590820312,0.13114489246916933
6,101.88189697265625,0.08046963065862656,-1.25317509522012,5.99615478515625,0.2094247169986684,449.07421875,0.06274892389774323,-1.4947489759576975,12.5357666015625,0.16508835551389892,443.9774169921875,0.04731866717338562,-1.5311049022746794,12.966552734375,0.1408773962948621,432.30230712890625,0.07026348263025284,-1.470080630953161,12.11309814453125,0.17619410376020794,356.8089599609375,0.06520017609000206,-1.4372774011014147,10.90289306640625,0.17289614314190935
7,219.06378173828125,0.09121210873126984,-1.2243427524441486,9.37017822265625,0.13825851675551887,680.2477416992188,0.06950399279594421,-1.4248882373356577,16.77191162109375,0.12920753069014845,654.6454467773438,0.05656500905752182,-1.4468332073052794,16.78936767578125,0.10377528466530606,659.918701171875,0.07697460800409317,-1.4019485586059262,16.138427734375,0.13822650246565407,553.4689178466797,0.07356392964720726,-1.374503188922753,14.767471313476562,0.12736695864415687
8,49.6978759765625,0.10770910233259201,-1.0850376228531664,3.094482421875,0.3587158170036357,706.5245971679688,0.050458699464797974,-1.60376414093391,15.30059814453125,0.16953635682067292,815.1793212890625,0.032632991671562195,-1.6842223134033933,17.4393310546875,0.13697373914283098,693.8988037109375,0.055328115820884705,-1.5866445927365584,14.970703125,0.17673652351134397,566.3251495361328,0.06153222732245922,-1.489917167481757,12.701278686523438,0.2104906091196209
9,115.8199462890625,0.08901200443506241,-1.2133705869042313,6.5472412109375,0.19136617944158435,337.56549072265625,0.07178757339715958,-1.3995632487165741,11.63323974609375,0.15987109899411803,334.78900146484375,0.05610034614801407,-1.4321445821970227,11.86053466796875,0.13751254987251466,330.26641845703125,0.07781576365232468,-1.3830381265025173,11.28973388671875,0.1676328106231718,279.61021423339844,0.07367892190814018,-1.3570291360800866,10.332687377929688,0.16409565973284723
10,255.92010498046875,0.09762053936719894,-1.1942467699545491,10.55950927734375,0.125737610399826,423.693115234375,0.08787555247545242,-1.2800094876949335,13.6341552734375,0.1331598267223924,410.32525634765625,0.0792907327413559,-1.2907699266268213,13.66265869140625,0.10847680366360254,423.95025634765625,0.09169361740350723,-1.2722300460490228,13.51531982421875,0.13932044585553388,378.47218322753906,0.08912011049687862,-1.2593140575813317,12.842910766601562,0.12667367166033872
11,79.1925048828125,0.08324439823627472,-1.2292813977410642,5.3282470703125,0.22993638521341764,393.6962890625,0.061497174203395844,-1.4983014410290296,12.18115234375,0.16935112736829885,397.661865234375,0.04470039904117584,-1.5426676650268294,12.830078125,0.14457752255599626,378.76849365234375,0.06693970412015915,-1.4798940193214718,11.84918212890625,0.17660262678549174,312.3297882080078,0.06409541890025139,-1.4375361307795989,10.547164916992188,0.18011691548080114
12,86.2589111328125,0.07934356480836868,-1.2433377059933,5.5753173828125,0.22250595417180533,598.9882202148438,0.05574362725019455,-1.5722246294515805,15.00115966796875,0.1602294086522923,628.6406860351562,0.039431944489479065,-1.6274835327740762,16.06146240234375,0.13518089867533023,583.4663696289062,0.0630219429731369,-1.550347713496097,14.61590576171875,0.17243164332152275,474.3385467529297,0.0593852698802948,-1.4983483954287635,12.813461303710938,0.17258697620523764
13,218.4788818359375,0.0728505328297615,-1.3343073095971671,8.9937744140625,0.16898580717086778,203.13671875,0.07879719138145447,-1.3256367879387385,9.185791015625,0.16918061265314735,182.3099365234375,0.06690461188554764,-1.3375101684152928,9.0028076171875,0.15406141770925713,195.072021484375,0.08445190638303757,-1.3110296903312524,8.9444580078125,0.17618342962029357,199.7493896484375,0.0757510606199503,-1.3271209890706128,9.031707763671875,0.16710281678839145
14,83.65191650390625,0.09498190134763718,-1.199384717835346,5.65838623046875,0.20655787818021593,216.640625,0.07751412689685822,-1.355283256916729,9.1258544921875,0.1767175641845361,218.21673583984375,0.06663599610328674,-1.3754428322134835,9.24285888671875,0.16450170646006781,213.182373046875,0.08245038986206055,-1.3414509812131339,8.9127197265625,0.18373486936227032,182.92291259765625,0.08039560355246067,-1.317890447044673,8.234954833984375,0.18287800454677255
15,55.6845703125,0.08779957890510559,-1.184598470389448,4.29052734375,0.2723096581063533,227.0933837890625,0.06945469975471497,-1.3959565634731812,8.523681640625,0.20319105890018366,230.3792724609375,0.055910758674144745,-1.4218175460471607,8.7161865234375,0.19076939280273766,210.9818115234375,0.07570189982652664,-1.3742592742990098,8.151123046875,0.20972980530912386,181.03475952148438,0.07221673429012299,-1.3441579635522,7.420379638671875,0.21899997877959962
16,34.2647705078125,0.1139310896396637,-1.0683302918311983,2.896240234375,0.3713976818983642,140.682861328125,0.0768124982714653,-1.318519501008912,6.547607421875,0.24687724568005817,156.94927978515625,0.06261191517114639,-1.357892122071223,7.10919189453125,0.23404235332540874,134.88311767578125,0.08297836035490036,-1.3006179378738179,6.30792236328125,0.25450245451612497,116.69500732421875,0.08408346585929394,-1.2613399631962878,5.715240478515625,0.276704933854989
17,210.64849853515625,0.0811878889799118,-1.2408883688742,9.37078857421875,0.1452858474405508,510.1197509765625,0.07041218131780624,-1.3869215202060141,14.6766357421875,0.1360377308219439,512.617431640625,0.05558772385120392,-1.4190784517602268,15.224853515625,0.10888557983645895,496.6854248046875,0.07751861959695816,-1.3674811654413528,14.2235107421875,0.14734549700777036,432.5177764892578,0.07117660343647003,-1.3535923765704485,13.373947143554688,0.13438866377668102
18,144.71832275390625,0.0953262522816658,-1.1850480371327419,7.40191650390625,0.1695526897488866,512.0482177734375,0.0761026069521904,-1.3845961394322928,13.3255615234375,0.15096672073593476,513.3346557617188,0.062005944550037384,-1.4127530140244642,13.79168701171875,0.1255479145919237,497.930908203125,0.08131317794322968,-1.369377962199086,12.997314453125,0.15670122663010097,417.0080261230469,0.07868699543178082,-1.3379437881971463,11.879119873046875,0.15069213792671152
19,63.83465576171875,0.09779363125562668,-1.1570640522978304,4.27435302734375,0.26987106163201857,476.3358154296875,0.06390716135501862,-1.506122026759289,12.7596435546875,0.1826700460820545,512.4678344726562,0.047645606100559235,-1.5596921246341218,13.80194091796875,0.16390524175299984,461.7371826171875,0.0718579888343811,-1.4823855426628596,12.358642578125,0.19534650980872476,378.5938720703125,0.07030109688639641,-1.4263159365885252,10.79864501953125,0.20294821481894942
20,140.03326416015625,0.08222206681966782,-1.2233938001477334,7.59564208984375,0.15976296791687597,358.295654296875,0.07167470455169678,-1.3739031125007088,12.0526123046875,0.1478747431665838,365.29248046875,0.058110661804676056,-1.4008546373896793,12.41796875,0.12293057054394396,349.85455322265625,0.07828255742788315,-1.3582492943329234,11.73846435546875,0.15542826685026565,303.3689880371094,0.07257249765098095,-1.3391002110927612,10.951171875,0.14649913711941734
21,57.42474365234375,0.0870233029127121,-1.1926833161936234,4.42303466796875,0.2658440490158945,399.2677001953125,0.05706193298101425,-1.5290629350240363,12.4384765625,0.17552595557863007,433.2142333984375,0.04022236913442612,-1.587300636452404,13.514892578125,0.15101711015972297,387.6419677734375,0.06325432658195496,-1.5114622987353266,12.1204833984375,0.1852710972726063,319.3871612548828,0.061890482902526855,-1.4551272966013475,10.624221801757812,0.19441455300671345
22,357.10369873046875,0.09472481906414032,-1.2233733885455187,11.94866943359375,0.12105137859353597,524.63818359375,0.08463048189878464,-1.303191757267198,15.1346435546875,0.12955311888944857,524.7345581054688,0.07256922870874405,-1.329783270541336,15.63043212890625,0.10139893275538046,519.6303100585938,0.08899219334125519,-1.2935575426704453,14.92449951171875,0.13645096494589157,481.5266876220703,0.08522918075323105,-1.2874764897561244,14.409561157226562,0.12211359879606415
