Contrast_1_0,Contrast_1_45,Contrast_1_90,Contrast_1_135,ASM_1_0,ASM_1_45,ASM_1_90,ASM_1_135,Entropy_1_0,Entropy_1_45,Entropy_1_90,Entropy_1_135,Mean_1_0,Mean_1_45,Mean_1_90,Mean_1_135,IDM_1_0,IDM_1_45,IDM_1_90,IDM_1_135,Contrast_2_0,Contrast_2_45,Contrast_2_90,Contrast_2_135,ASM_2_0,ASM_2_45,ASM_2_90,ASM_2_135,Entropy_2_0,Entropy_2_45,Entropy_2_90,Entropy_2_135,Mean_2_0,Mean_2_45,Mean_2_90,Mean_2_135,IDM_2_0,IDM_2_45,IDM_2_90,IDM_2_135,Contrast_3_0,Contrast_3_45,Contrast_3_90,Contrast_3_135,ASM_3_0,ASM_3_45,ASM_3_90,ASM_3_135,Entropy_3_0,Entropy_3_45,Entropy_3_90,Entropy_3_135,Mean_3_0,Mean_3_45,Mean_3_90,Mean_3_135,IDM_3_0,IDM_3_45,IDM_3_90,IDM_3_135,Contrast_4_0,Contrast_4_45,Contrast_4_90,Contrast_4_135,ASM_4_0,ASM_4_45,ASM_4_90,ASM_4_135,Entropy_4_0,Entropy_4_45,Entropy_4_90,Entropy_4_135,Mean_4_0,Mean_4_45,Mean_4_90,Mean_4_135,IDM_4_0,IDM_4_45,IDM_4_90,IDM_4_135,Contrast_5_0,Contrast_5_45,Contrast_5_90,Contrast_5_135,ASM_5_0,ASM_5_45,ASM_5_90,ASM_5_135,Entropy_5_0,Entropy_5_45,Entropy_5_90,Entropy_5_135,Mean_5_0,Mean_5_45,Mean_5_90,Mean_5_135,IDM_5_0,IDM_5_45,IDM_5_90,IDM_5_135
121.66015625,0.132232628762722,-1.125075454151524,5.5404052734375,0.2469826387272054,307.0340576171875,0.059871882200241,-1.4178496735501147,11.2974853515625,0.1382645223417409,306.174560546875,0.0601376816630363,-1.4183903512318037,11.34423828125,0.1350923377943215,308.988525390625,0.0609537363052368,-1.4170279612949426,11.273681640625,0.1429042045611547,205.01617431640625,0.081853874027729,-1.3080478676973686,8.62762451171875,0.1761502084649401,332.6607666015625,0.0596024394035339,-1.429471951862303,11.651611328125,0.1411124417064159,330.17840576171875,0.0568692907691001,-1.4354499477187423,11.74725341796875,0.1324680547975445,334.934326171875,0.0609195977449417,-1.4263179913990496,11.6279296875,0.1420121044711814,292.75262451171875,0.0668544098734855,-1.3912513862880231,10.58306884765625,0.1552587928702549,344.00115966796875,0.0611896887421608,-1.4337975991314182,11.98907470703125,0.1437905780086123,355.0592041015625,0.0525298491120338,-1.4607019782934807,12.535400390625,0.125221810936879,344.7386474609375,0.0650162249803543,-1.424079180349598,11.8411865234375,0.1500249632816826,315.211181640625,0.0656526610255241,-1.4051826671032348,11.0069580078125,0.1554810345203433,362.796142578125,0.0699796304106712,-1.4182881760006296,11.9552001953125,0.1573411985672745,340.5560913085937,0.0585823208093643,-1.4358992854148402,11.83856201171875,0.1403250648382002,350.4828491210937,0.0751788169145584,-1.4040310859339913,11.62811279296875,0.1639939291655001,283.21112060546875,0.0700752288103103,-1.3804137956424474,10.41217041015625,0.1627843764898656,355.69512939453125,0.078224316239357,-1.4032718067591472,11.89373779296875,0.1663991983206475,364.35345458984375,0.0543848127126693,-1.4637917646412757,12.72369384765625,0.1322592152662475,341.646728515625,0.0862876996397972,-1.3822225083734816,11.440185546875,0.175077151376126
42.4488525390625,0.1901401504874229,-0.8686380592589975,1.474853515625,0.5270823442966509,194.8969116210937,0.0835936591029167,-1.2546754563719684,5.84454345703125,0.3043300673606987,214.3134765625,0.0811600163578987,-1.2664461973796948,6.14794921875,0.2997441765976204,193.48565673828125,0.0846412107348442,-1.2515739439590516,5.79095458984375,0.3072381323373055,54.61273193359375,0.1276625320315361,-1.0323505118757248,2.69451904296875,0.4086763925264949,209.41552734375,0.0767015442252159,-1.2963372944570974,6.45703125,0.272343439032934,241.92236328125,0.0741867125034332,-1.3118453606530305,6.879150390625,0.2781538394349998,210.6605224609375,0.0791450962424278,-1.2885498995881146,6.364501953125,0.2797596646409104,75.879150390625,0.1066015288233757,-1.111639432421945,3.5059814453125,0.3532968648665712,202.3622436523437,0.0813091620802879,-1.2766991283546982,6.18096923828125,0.274103225146177,241.9290771484375,0.0718531161546707,-1.3151204339657645,6.91845703125,0.263372795184625,201.9456787109375,0.0849607065320015,-1.2681444950114904,6.1036376953125,0.2766918612291751,85.0023193359375,0.1006581112742424,-1.1398376088516768,3.82275390625,0.3355595198613678,205.28826904296875,0.0903955772519111,-1.256904083948359,6.01751708984375,0.2808390240933429,234.36138916015625,0.0785505846142768,-1.2876650665399287,6.49420166015625,0.2770876860774259,201.0507202148437,0.0962836295366287,-1.2436912967625429,5.86346435546875,0.2867471664634478,88.42645263671875,0.1039385423064231,-1.1335085782007892,3.77410888671875,0.3412256673145327,196.7425537109375,0.0972339510917663,-1.2559687802801531,6.06396484375,0.2758880407683772,231.0240478515625,0.0746431052684784,-1.312882156692078,6.8399658203125,0.2595167816837532,197.225830078125,0.1046834215521812,-1.237673418199326,5.8740234375,0.2870382180623803
32.00823974609375,0.1619056984782219,-0.942689245104286,1.94073486328125,0.4832544446178732,129.588623046875,0.0699993371963501,-1.298474646171549,6.062744140625,0.2542498276440333,132.4903564453125,0.0689087659120559,-1.3033277266973369,6.2061767578125,0.251247520118699,129.1280517578125,0.0701532736420631,-1.2995259698714998,6.059814453125,0.2560466558279018,55.61541748046875,0.1042839363217353,-1.1172516905523688,3.46478271484375,0.3553962145628126,148.07342529296875,0.0634518191218376,-1.3407030398958246,6.82550048828125,0.2203341406899365,154.2679443359375,0.061825580894947,-1.3429703314613348,6.9151611328125,0.221266835063812,144.5576171875,0.065642274916172,-1.331529372476003,6.6610107421875,0.2267826908310116,70.99969482421875,0.0862568691372871,-1.1958628403930112,4.37933349609375,0.3024789583706242,142.93878173828125,0.0684693530201911,-1.3237960223939156,6.58258056640625,0.2296791368296412,149.743896484375,0.0608763322234153,-1.343497013711276,6.9029541015625,0.2180036618523221,134.4246826171875,0.0720268785953521,-1.3086886279893453,6.3470458984375,0.2341453811886202,75.53387451171875,0.0826387926936149,-1.2164689295249695,4.64373779296875,0.2888934738117202,142.49481201171875,0.0781631916761398,-1.3040609428543517,6.34307861328125,0.2465668611793695,143.22119140625,0.0677165165543556,-1.3169131358022474,6.3878173828125,0.2473463762943913,132.02532958984375,0.0841058269143104,-1.2819302427826278,6.01544189453125,0.2502345112319662,71.6494140625,0.08587546646595,-1.204856791947042,4.479248046875,0.2954554774502252,138.532958984375,0.0854865461587905,-1.2906669337047056,6.2421875,0.2453806573395988,146.31756591796875,0.0638266056776046,-1.3391461969056702,6.80535888671875,0.2238143528458676,124.49609375,0.0937532484531402,-1.263895450009736,5.875732421875,0.2545888906919697
44.13543701171875,0.3098753094673157,-0.6101813914458012,0.27020263671875,0.6450220656800935,226.20855712890625,0.0786927193403244,-1.2836169701515192,6.43133544921875,0.2826333046755882,235.564453125,0.0753323212265968,-1.2991787941727402,6.72265625,0.2724322705717255,231.640380859375,0.0792261734604835,-1.283276873475044,6.424072265625,0.284108732573434,53.2999267578125,0.2189470157027244,-0.7654130467074091,0.9561767578125,0.5679701060287617,243.8119506835937,0.0744762942194938,-1.315983719394251,6.90582275390625,0.2711748950695268,243.69775390625,0.0699888318777084,-1.3287956800115774,7.11376953125,0.2645535748423696,239.15447998046875,0.0767914727330207,-1.3086638280198108,6.78729248046875,0.2755479612600585,64.791748046875,0.1776129826903343,-0.8576743747189607,1.4862060546875,0.5028649403917054,237.0386962890625,0.0812003538012504,-1.2826770764381632,6.4708251953125,0.2706773190851487,239.14520263671875,0.0721093788743019,-1.3079651220585564,6.80230712890625,0.2619735126821512,231.8614501953125,0.084507368505001,-1.272363552890131,6.3201904296875,0.276419351104732,66.29193115234375,0.1609694883227348,-0.9004437075674402,1.74090576171875,0.4677096265584846,207.36309814453125,0.1005637198686599,-1.2163244286429082,5.52496337890625,0.3151022872798112,212.943359375,0.0875614657998085,-1.2512260570884914,5.9388427734375,0.3095475787620136,201.41851806640625,0.1070478186011314,-1.202866249868883,5.37164306640625,0.3205697613958592,67.63092041015625,0.1527159288525581,-0.920864317407575,1.86676025390625,0.4438982722328357,211.73101806640625,0.107712797820568,-1.1783074482486178,5.22161865234375,0.3023196471092758,220.21417236328125,0.0844922289252281,-1.2391167647767731,5.84320068359375,0.2829975140978394,204.7928466796875,0.1147944629192352,-1.166103473668697,5.0552978515625,0.3104016959551797
47.20172119140625,0.2087676674127578,-0.8545447469411366,3.48126220703125,0.2315505105467696,566.512939453125,0.0536791086196899,-1.4437531912113928,16.12939453125,0.0990746691961226,565.7097778320312,0.0518938601016998,-1.4483177716022886,16.39361572265625,0.0864413488720148,563.8939819335938,0.0545529425144195,-1.4408780161114485,16.07562255859375,0.1004438798539577,112.9088134765625,0.1239652186632156,-1.0818178082840042,6.4150390625,0.1639884366060219,591.5300903320312,0.0543324425816535,-1.4479790581575598,16.41754150390625,0.103136841985592,606.7153930664062,0.0501562431454658,-1.4631736587794626,16.99981689453125,0.086220735874537,574.5408325195312,0.0571284890174865,-1.4358978761656591,16.06671142578125,0.1073397910528089,183.05828857421875,0.0940237939357757,-1.2004335790117089,8.66058349609375,0.1398094013571543,660.7471923828125,0.059839054942131,-1.4497499406644518,16.8873291015625,0.1166065502272115,663.64306640625,0.0510875061154365,-1.470583540122598,17.4974365234375,0.0953641801084581,634.1892700195312,0.0644557699561119,-1.4322702622616,16.40216064453125,0.1235361375466808,233.4615478515625,0.082319289445877,-1.2567172152190944,10.008544921875,0.1314642871319567,570.3626098632812,0.0720020830631256,-1.3995203868602264,15.14739990234375,0.1342554000420703,544.158447265625,0.0599826648831367,-1.4166624264433505,15.1649169921875,0.109465295135376,553.42236328125,0.0791074931621551,-1.380334398977742,14.7646484375,0.1428620772382534,258.1171264648437,0.078685812652111,-1.2794849171130949,10.54302978515625,0.1321599962455478,562.8794555664062,0.0798078998923301,-1.3851817656559784,15.21527099609375,0.1430198962364272,583.431884765625,0.0547830909490585,-1.4451574393940425,16.392822265625,0.1056159895501514,552.9221801757812,0.0868340283632278,-1.3681850194021623,14.83526611328125,0.1503265247612797
46.6407470703125,0.1791289299726486,-0.9005597045535283,3.445556640625,0.2369695284632453,467.9807739257813,0.0530366003513336,-1.423395500735353,14.93353271484375,0.0927556172960218,484.552978515625,0.0503230243921279,-1.4371340399369994,15.4947509765625,0.0824868545704775,466.6103515625,0.0543149411678314,-1.419835314389991,14.8746337890625,0.0971005342344601,103.48907470703124,0.1090838313102722,-1.1060710453018947,6.33673095703125,0.1657959888374451,415.23828125,0.0601167380809783,-1.3901028955558177,13.7945556640625,0.1110105381642402,403.5638427734375,0.0571123957633972,-1.391989862523825,13.7060546875,0.0974794877363298,410.492431640625,0.0629043877124786,-1.3802056704420926,13.6624755859375,0.1169738081189812,173.31671142578125,0.0850431472063064,-1.2159185310115177,8.62713623046875,0.1384544499450339,541.7100219726562,0.0602407455444335,-1.4249053518469257,15.42218017578125,0.1151609076637567,539.8722534179688,0.0521590933203697,-1.442376088402815,15.74774169921875,0.0934718147100657,533.5884399414062,0.0647388100624084,-1.4092585817238756,15.19451904296875,0.1221345087473979,229.34356689453125,0.0753271058201789,-1.2735439368214712,10.13397216796875,0.1285329908095226,456.9485473632813,0.0741105899214744,-1.3711219571881532,13.79559326171875,0.1368682212456137,416.44085693359375,0.0634256899356842,-1.3765827588338138,13.25604248046875,0.1157070533305207,448.2811279296875,0.0785799175500869,-1.3601638916610228,13.559814453125,0.1434713044910202,266.623046875,0.0717523694038391,-1.3026986414232202,11.0740966796875,0.126068196223234,561.3352661132812,0.0788043364882469,-1.3876484603398715,15.17108154296875,0.1420343929193035,539.7431030273438,0.0578343570232391,-1.4241491282118788,15.31256103515625,0.1091137875383667,547.7052001953125,0.0868081599473953,-1.3667238400197004,14.713134765625,0.1512362852969488
22.83367919921875,0.1923832073807716,-0.8823688869997979,1.85882568359375,0.3785399380476439,358.55419921875,0.0481149852275848,-1.504632571425148,11.9071044921875,0.1464977466104854,360.1395874023437,0.0454664453864097,-1.5158094075971256,12.12860107421875,0.1365374090793263,352.96466064453125,0.0489848032593727,-1.50002529177982,11.75604248046875,0.1496982450680757,53.4814453125,0.1157241687178611,-1.0938889338376043,3.7349853515625,0.2753592466920419,433.29095458984375,0.0493396744132041,-1.5131515984352568,12.47320556640625,0.1430605231752918,437.784423828125,0.0441118031740188,-1.5320782598091165,12.8275146484375,0.1322053365630839,423.1766357421875,0.0516154021024704,-1.5016925126629102,12.202880859375,0.1482402838307181,80.20037841796875,0.089250311255455,-1.199845949248644,5.13604736328125,0.2248840293435345,409.0359497070313,0.0538397505879402,-1.5080171119933916,12.56744384765625,0.1486916790272094,408.0032348632813,0.0428834035992622,-1.5399297941000585,12.96697998046875,0.1252575061984325,393.9586181640625,0.0584643557667732,-1.4908705752767413,12.1510009765625,0.1565111590655973,101.88189697265624,0.0804696306586265,-1.25317509522012,5.99615478515625,0.2094247169986684,449.07421875,0.0627489238977432,-1.4947489759576975,12.5357666015625,0.1650883555138989,443.9774169921875,0.0473186671733856,-1.5311049022746794,12.966552734375,0.1408773962948621,432.3023071289063,0.0702634826302528,-1.470080630953161,12.11309814453125,0.1761941037602079,115.59759521484376,0.0771526619791984,-1.279211403637879,6.46148681640625,0.2026942171347925,393.6450805664063,0.0752397999167442,-1.4458279382577828,11.46319580078125,0.1786980167680739,399.93646240234375,0.0518800094723701,-1.503906519801875,12.18646240234375,0.1508013856013042,379.51318359375,0.0845877006649971,-1.4209769005353254,11.04833984375,0.1895878992420342
57.159912109375,0.2188509181141853,-0.8421819790012369,3.4989013671875,0.2345408271469068,591.3917846679688,0.0476854667067527,-1.4623618503840807,17.51776123046875,0.0816089100909096,595.9939575195312,0.0455340445041656,-1.4725548049583512,17.81549072265625,0.0703951227046111,591.40234375,0.0483667105436325,-1.461438156259703,17.4091796875,0.0862904290120862,112.0889892578125,0.1346551850438118,-1.0581618188792454,6.2486572265625,0.1679886181397233,632.2496337890625,0.0516745522618293,-1.4608083148893374,17.61865234375,0.0966558959823334,686.4022827148438,0.0444668903946876,-1.4950496537030185,18.80609130859375,0.0748173804932147,625.9192504882812,0.0531974136829376,-1.4545808595546108,17.38824462890625,0.0991389433166064,176.6138916015625,0.103486344218254,-1.1720813889199937,8.2730712890625,0.1442626984023481,700.453369140625,0.0545661449432373,-1.4712222062715417,18.20458984375,0.1066766658193933,726.6524658203125,0.0452645123004913,-1.499380612010116,19.09033203125,0.082926124753997,680.1576538085938,0.0597324296832084,-1.4520382803505738,17.64813232421875,0.1152567915964418,219.06378173828125,0.0912121087312698,-1.2243427524441486,9.37017822265625,0.1382585167555188,680.2477416992188,0.0695039927959442,-1.4248882373356575,16.77191162109375,0.1292075306901484,654.6454467773438,0.0565650090575218,-1.4468332073052794,16.78936767578125,0.103775284665306,659.918701171875,0.0769746080040931,-1.4019485586059262,16.138427734375,0.138226502465654,236.11260986328125,0.0881902053952217,-1.2409417385382222,9.82440185546875,0.1373316770367488,651.1110229492188,0.0731611102819442,-1.419286273323808,17.12078857421875,0.135167295270121,672.3921508789062,0.0498232245445251,-1.4744810403078064,18.26885986328125,0.0969906275364756,630.2512817382812,0.0825057700276374,-1.3928997441427728,16.50909423828125,0.1454422060744284
13.00164794921875,0.2388558834791183,-0.738189627147787,0.68072509765625,0.5994834563958464,672.5072021484375,0.0295455455780029,-1.6892303234663666,16.8802490234375,0.1335912291688437,725.8949584960938,0.0265299901366233,-1.7190825885308765,18.09515380859375,0.1199361342379225,669.4338989257812,0.0303151234984397,-1.6853093759313147,16.76959228515625,0.1377769597843404,27.2296142578125,0.1562977507710456,-0.9232995022744857,1.75830078125,0.472053546894961,742.3540649414062,0.0295741483569145,-1.7062712109549136,18.11822509765625,0.1221481266557478,769.0997314453125,0.0240697115659713,-1.7363911963189136,19.0753173828125,0.1063525074148421,734.7452392578125,0.0318708568811416,-1.696448803374498,17.9046630859375,0.1300779956589487,43.1380615234375,0.1223173588514328,-1.0288121326624082,2.583740234375,0.3967201052202445,685.1813354492188,0.0385970547795295,-1.6559551703038884,16.42340087890625,0.1475640389120795,730.8421020507812,0.0282788649201393,-1.7042163913341446,17.61798095703125,0.1265212791740467,671.6864013671875,0.0417200699448585,-1.6426408966525003,16.10498046875,0.1526736856941537,49.6978759765625,0.107709102332592,-1.0850376228531664,3.094482421875,0.3587158170036357,706.5245971679688,0.0504586994647979,-1.60376414093391,15.30059814453125,0.1695363568206729,815.1793212890625,0.0326329916715621,-1.6842223134033931,17.4393310546875,0.1369737391428309,693.8988037109375,0.0553281158208847,-1.5866445927365584,14.970703125,0.1767365235113439,31.20208740234375,0.1010740771889686,-1.111624514576641,3.28546142578125,0.3366903344233359,544.8240966796875,0.0608623847365379,-1.5652808206901632,14.0338134765625,0.1817421740557368,676.390869140625,0.0344123393297195,-1.6776683030838688,16.8199462890625,0.145235988142674,530.7499389648438,0.0681386962532997,-1.542915417369659,13.64105224609375,0.1887792840032076
36.4150390625,0.2013668417930603,-0.8711052472879189,2.3458251953125,0.3299813359001297,280.66326904296875,0.058959387242794,-1.3948112983974843,10.79229736328125,0.1375008403322841,299.277099609375,0.0549226626753807,-1.4150176357073745,11.322998046875,0.1250092189905013,278.44317626953125,0.0601824596524238,-1.3911983697112733,10.70233154296875,0.1398730175459207,60.9112548828125,0.1249907687306404,-1.0646419822209832,4.2447509765625,0.2446900119063398,356.13775634765625,0.0549226328730583,-1.4443733513836396,12.38262939453125,0.1345740771408592,375.6474609375,0.0494353398680686,-1.4687762367974757,12.9215087890625,0.1204327297782215,349.60986328125,0.0581447780132293,-1.433721200962925,12.148681640625,0.139174020607903,93.77239990234376,0.09785957634449,-1.167906249733748,5.73236083984375,0.2054628929079014,372.6328125,0.0584078952670097,-1.4439946674757078,12.703125,0.136917990777949,400.1939697265625,0.0474320575594902,-1.482386933591769,13.5572509765625,0.1134393902585364,363.9108276367188,0.062816098332405,-1.4297655311412676,12.42755126953125,0.1436469975721636,115.8199462890625,0.0890120044350624,-1.2133705869042313,6.5472412109375,0.1913661794415843,337.56549072265625,0.0717875733971595,-1.399563248716574,11.63323974609375,0.159871098994118,334.7890014648437,0.056100346148014,-1.432144582197023,11.86053466796875,0.1375125498725146,330.26641845703125,0.0778157636523246,-1.3830381265025171,11.28973388671875,0.1676328106231718,124.25518798828124,0.0869635418057441,-1.2298735629344335,6.89129638671875,0.1875027374906556,332.8111572265625,0.0806003510951995,-1.3808402756744758,11.4620361328125,0.1669191260436444,343.51580810546875,0.0561993196606636,-1.4375391838098786,12.25933837890625,0.1343210428531254,328.483642578125,0.0874499529600143,-1.3663722090451094,11.2181396484375,0.1745651854539361
