contrast_1_0,dissimilarity_1_0,homogeneity_1_0,energy_1_0,correlation_1_0,contrast_1_45,dissimilarity_1_45,homogeneity_1_45,energy_1_45,correlation_1_45,contrast_1_90,dissimilarity_1_90,homogeneity_1_90,energy_1_90,correlation_1_90,contrast_1_135,dissimilarity_1_135,homogeneity_1_135,energy_1_135,correlation_1_135,contrast_2_0,dissimilarity_2_0,homogeneity_2_0,energy_2_0,correlation_2_0,contrast_2_45,dissimilarity_2_45,homogeneity_2_45,energy_2_45,correlation_2_45,contrast_2_90,dissimilarity_2_90,homogeneity_2_90,energy_2_90,correlation_2_90,contrast_2_135,dissimilarity_2_135,homogeneity_2_135,energy_2_135,correlation_2_135,contrast_3_0,dissimilarity_3_0,homogeneity_3_0,energy_3_0,correlation_3_0,contrast_3_45,dissimilarity_3_45,homogeneity_3_45,energy_3_45,correlation_3_45,contrast_3_90,dissimilarity_3_90,homogeneity_3_90,energy_3_90,correlation_3_90,contrast_3_135,dissimilarity_3_135,homogeneity_3_135,energy_3_135,correlation_3_135,contrast_4_0,dissimilarity_4_0,homogeneity_4_0,energy_4_0,correlation_4_0,contrast_4_45,dissimilarity_4_45,homogeneity_4_45,energy_4_45,correlation_4_45,contrast_4_90,dissimilarity_4_90,homogeneity_4_90,energy_4_90,correlation_4_90,contrast_4_135,dissimilarity_4_135,homogeneity_4_135,energy_4_135,correlation_4_135,contrast_5_0,dissimilarity_5_0,homogeneity_5_0,energy_5_0,correlation_5_0,contrast_5_45,dissimilarity_5_45,homogeneity_5_45,energy_5_45,correlation_5_45,contrast_5_90,dissimilarity_5_90,homogeneity_5_90,energy_5_90,correlation_5_90,contrast_5_135,dissimilarity_5_135,homogeneity_5_135,energy_5_135,correlation_5_135
135.53406862744964,347.45284780578487,336.65079365079737,342.82365390600256,231.38484251968683,347.45284780578487,368.8584929435456,342.82365390600256,329.11826828064164,399.15659131318404,405.4707351434509,393.58699517399117,356.1724330357171,430.79945571178405,396.1619140625007,424.5972267219584,322.93532121513675,448.4833333333371,431.6723384533881,452.62506613757176,6.680882352941087,12.97379396202919,12.598462301587475,12.87083722377835,10.059916338582768,12.97379396202919,13.254284274193562,12.87083722377835,12.2086833003955,14.110109220218515,14.388383709016653,14.009144018288081,12.804253472222387,15.003434199442678,13.907617187500021,14.962547787209171,12.299489541832445,15.230158730158868,15.1687632415253,15.301124338624494,0.23812020964943856,0.10831837421245111,0.11755297662778813,0.11038994092464775,0.15166794394404828,0.10831837421245111,0.10694506104563135,0.11038994092464775,0.12442635853559594,0.09352855761796909,0.09190626188179431,0.09721982858158139,0.11979111735841297,0.08514696512571465,0.10121805203780372,0.08431426042261908,0.11916783461836973,0.08476540557515766,0.08444987646339391,0.08466112524280901,0.07327965138621689,0.051659785460488876,0.052522576652294845,0.051801779644613216,0.05848926574775169,0.051659785460488876,0.051455570963263426,0.051801779644613216,0.05412442082004031,0.04980833144258677,0.04934157323109114,0.04990154561255633,0.053157347568203825,0.04844183475252114,0.05004181702670927,0.048342254639135857,0.05340451596628318,0.04826214138901416,0.048154318767247274,0.04800361869367075,0.7250163025719611,0.29086377294505905,0.3129546188617215,0.3002397141553198,0.5305481724441323,0.29086377294505905,0.24671838089048923,0.3002397141553198,0.33308159315923913,0.18481577991049286,0.17183361379119536,0.19612436235297923,0.279394746101297,0.12141101298602759,0.18819010524797192,0.13366994372681962,0.3475126823631249,0.08367323441493305,0.12320221926098365,0.07483040525750073
46.69773284313701,230.79116090880032,231.68427579365397,233.4629318393936,69.79742864173313,230.79116090880032,266.13514364919683,233.4629318393936,93.50475543478773,270.5215265430625,271.4847592213245,268.7375539751165,104.15085565476357,274.73900084234435,267.83157552083594,272.94252575649045,108.28392679282692,275.94080687831445,270.5208554025305,276.59265873016597,2.5180759803921604,7.338064114534529,7.2879464285716,7.3480236539058055,3.871370570866098,7.338064114534529,8.196887600806571,7.3480236539058055,4.759078557312494,8.395796291592788,8.409707991803716,8.429324358648918,5.153459821428693,8.54046523682994,8.132617187500138,8.515907471003493,5.161292330677093,8.466203703704021,8.686109639830141,8.475066137566413,0.433911611435332,0.21173932113118754,0.21391195108645128,0.2099888045574322,0.3023984334462754,0.21173932113118754,0.19230122213267256,0.2099888045574322,0.25568280125955506,0.17797153114082903,0.17604551577997848,0.17491839921269706,0.2393082520220762,0.16640108850965488,0.18345762227917053,0.16452335390897316,0.24309890958922353,0.1693924515052081,0.16559993609396986,0.16729952553070712,0.09414686360375081,0.06271711764783808,0.06326407416156916,0.06293553348516716,0.07471730206485332,0.06271711764783808,0.06169058406367115,0.06293553348516716,0.06867183489255171,0.059679309869216615,0.060070404270309095,0.059760721517031205,0.06666516614452096,0.05876282688832674,0.06095546012151357,0.05874128104239506,0.06750430957502777,0.05898662660842466,0.05898891512718699,0.058912981387783454,0.8749341159445639,0.3577804838726173,0.3536923958171814,0.35040838118259127,0.8135268355930775,0.3577804838726173,0.1944405218035644,0.35040838118259127,0.7508262794339644,0.18502700846317877,0.18408638360140417,0.19049548594947327,0.7231656830038746,0.18017120405366213,0.20222252387649292,0.1856869073035456,0.712848060188696,0.18605224510315282,0.19203984611075917,0.1841990530195205
37.1341911764705,152.48478057889477,150.01078869047757,151.2580765639561,64.63447342519731,152.48478057889477,179.07869203629124,151.2580765639561,82.78742588933116,183.34277368554925,180.9063780737755,182.01619253238724,88.9173487103184,184.40374522127655,179.61608072916684,184.32378669085438,85.44795816732999,189.11660052910347,191.27072298728186,187.2099867724894,2.981985294117649,7.473389355742192,7.373883928571525,7.415935262993993,4.6050688976377545,7.473389355742192,8.301474294354874,7.415935262993993,5.600914031620758,8.580137160274452,8.510502049180598,8.600393700787537,5.965091765873122,8.751312123371875,8.18483072916674,8.75364478714428,5.877490039840516,8.709457671957844,8.881289724576046,8.743452380952554,0.38424666422754433,0.17413804540890718,0.1754512865643611,0.17142698520038765,0.2546517413306398,0.17413804540890718,0.1493184062767547,0.17142698520038765,0.2133493158117152,0.13794758840101323,0.13748044141168964,0.13622914123561958,0.19915947008812887,0.13170641008882214,0.15572302258872972,0.13008226684420496,0.1988278714090572,0.13686583819502599,0.133862740067565,0.13722877821904014,0.07430708543754404,0.049694882970366755,0.050026617560500225,0.049795887766702546,0.058470548615380216,0.049694882970366755,0.04777224399299496,0.049795887766702546,0.05391181737030883,0.04694274536844387,0.04677093389670542,0.046767552546419844,0.052577555380516165,0.04610333861867249,0.04798861644122274,0.045934599125667226,0.0525507186842156,0.046329636521114326,0.046062526170604204,0.046228219032662325,0.8409671170634926,0.3382953313346943,0.3513483506725169,0.3439675883308,0.72214477037702,0.3382953313346943,0.19502139061246895,0.3439675883308,0.6423454861405548,0.16987371536896229,0.19589966902295167,0.17705887384822447,0.6129969066064911,0.170209523034651,0.20534159140470976,0.17267418519141262,0.6247890778582748,0.14624269121696984,0.15696107436497575,0.1581194511765357
45.89172794117636,259.9120448179276,255.87834821428592,252.50102707749795,56.98499015748026,259.9120448179276,271.2367061491926,252.50102707749795,70.17601284585004,271.7144399288797,272.2592853483615,272.8559817119632,72.76147073412693,273.4424933583876,247.74687499999965,273.5696883302012,74.91926045816682,250.14477513227504,262.173000529659,250.55085978836058,1.2927083333333378,7.9361967009025625,7.888020833333373,7.890631808278842,2.0509350393700814,7.9361967009025625,8.467174899193525,7.890631808278842,2.6342638339921045,8.553149606299208,8.320888831967247,8.56845313690626,2.9514508928571437,8.415732521220749,7.568098958333335,8.441586211365236,3.1395044820716893,7.7742724867725235,7.616591631355879,7.783134920634964,0.6007568554477415,0.1886572999585543,0.18917730958093973,0.18744836589938588,0.45159230125321087,0.1886572999585543,0.17699356809151948,0.18744836589938588,0.37807766843201396,0.17373728300876407,0.17542850821482558,0.1729151809378169,0.341223306483803,0.16663643080361382,0.2086770809873506,0.16613821478439805,0.3204837750594668,0.19839632351622377,0.180744546855842,0.1932159669708368,0.13344345385194814,0.06772895828989639,0.06803036291038538,0.06763355234150137,0.10555612124798804,0.06772895828989639,0.06591775610163857,0.06763355234150137,0.09364396739136699,0.06521512507297009,0.06538145599649516,0.06502540127861035,0.08836155038113801,0.0648321354467737,0.07065165539015734,0.06489763979505943,0.0854086614542546,0.06888612484701938,0.06773129242398748,0.0686936932053058,0.833451029856869,0.06643570124864843,0.08066084923964266,0.09305450126531158,0.7932850648472436,0.06643570124864843,0.02144450997018773,0.09305450126531158,0.7455320736242117,0.020306619658917096,0.019872924066318083,0.01621103677259024,0.736285116053494,0.016386577912499624,0.11569390465589031,0.016188954912734196,0.7285512151312368,0.10813270640069661,0.04604908981752316,0.10715075172118287
55.980147058823476,622.6077186430127,612.1139632936518,621.2671023965132,133.5052903543311,622.6077186430127,670.7517641129024,621.2671023965132,214.38871047431005,699.1078867157738,747.7250896516415,708.9648844297704,274.07812500000114,781.1781895937285,627.9235677083319,795.8580314909608,306.0372883466114,694.1470238095258,688.8172007415226,699.9640211640229,4.570588235294106,17.98537192654845,17.749503968254036,17.931901649548738,7.801796259842486,17.98537192654845,18.78528225806454,17.931901649548738,10.265810276679918,19.407480314960615,19.70741547131153,19.54171958343918,11.870535714285788,20.363960344715874,17.569921874999952,20.553424480010296,12.671376992031739,18.940674603174703,19.319981461864376,18.992724867724945,0.3089093474420153,0.09220533025168853,0.0952896828245181,0.09200223618536439,0.19005795251431118,0.09220533025168853,0.08243542399960009,0.09200223618536439,0.14819592206047835,0.07558879956376507,0.08639384699950937,0.07612187215418041,0.12486502839258269,0.07682560966726268,0.09094659664117173,0.07574675604388531,0.11426163001490623,0.08353397423388645,0.07688870075206027,0.07925623284754414,0.08986971739347445,0.05030826804566104,0.05080236783992182,0.05045166603071006,0.0697177271498108,0.05030826804566104,0.05027976389305364,0.05045166603071006,0.061750972194597194,0.04904056060188049,0.049256666793280404,0.04879996121397349,0.05765397236871736,0.048343318546207895,0.05143523775185698,0.0483400833275585,0.055925651796936725,0.04943136028511277,0.048839109741844126,0.049411401776456414,0.938328922526567,0.30444173095967236,0.3162297978111334,0.3058986795969379,0.8529023664476366,0.30444173095967236,0.2470338194737892,0.3058986795969379,0.763746505953943,0.21506226300546252,0.15087117730941133,0.20382348394379396,0.6979515290247594,0.11236809554124197,0.29082205659756133,0.09572768889624854,0.6626371146357884,0.21533280546223502,0.22404520998619584,0.20883734552878605
55.25379901960775,536.6719576719573,527.6142113095254,535.7694366635515,123.10986712598464,536.6719576719573,451.4757434475798,535.7694366635515,203.42570405138466,489.19596139192276,610.1350537909864,485.90824231648696,269.1795634920645,661.2184280438017,482.31777343750116,655.8971036091492,314.9059387450181,580.0806216931265,637.4441869703336,575.9006613756658,4.53504901960785,17.097230003112383,16.834325396825474,17.048739495798245,7.710260826771649,17.097230003112383,15.31420110887096,17.048739495798245,10.224123023715519,16.28333756667513,17.81807120901649,16.190690881381805,11.992187500000073,18.92580833279342,15.472200520833361,18.797900602604848,13.202626992031734,17.710515873016025,18.133673199152398,17.61296296296305,0.3011667979021002,0.0827576435501499,0.0888325303232672,0.08048044405291589,0.18505143743964003,0.0827576435501499,0.09186356790153453,0.08048044405291589,0.13871195125017657,0.08778817370385937,0.07745110298318271,0.08538127848371256,0.11622544019346923,0.07377213754056648,0.0959279311835712,0.07105241068334023,0.10330691730173842,0.07950063670900809,0.07771350356212092,0.08251753106579422,0.08828254581399834,0.0499464980373839,0.05035873211128064,0.05008634829257311,0.06821421081303679,0.0499464980373839,0.053009478837379775,0.05008634829257311,0.06021987729171265,0.051113579087473514,0.05005821113917662,0.05151220557444302,0.05615694304510494,0.04888018838574856,0.05307153741793239,0.049155948546122465,0.05390912892835079,0.050063254339547496,0.049811153270534536,0.050205905987211856,0.9274276832738544,0.286901667742708,0.29801954313207807,0.28818280812994734,0.8384539940236106,0.286901667742708,0.3930733012897374,0.28818280812994734,0.7332091888419769,0.34391817195911406,0.17193445039614474,0.34829970667123167,0.6470001575750494,0.10528738828006105,0.3448236888607191,0.11269938359761807,0.5868605712045956,0.21442245281991662,0.14084566809455626,0.22054151165887137
27.83094362745077,397.0669779022661,395.10763888889466,398.7709928415736,64.30259596456726,397.0669779022661,488.31590221773905,398.7709928415736,96.10536067193952,497.3073406146862,467.84349385247043,499.65189230378843,122.4660218253981,475.6205533596805,520.1304036458351,480.2782349510746,140.59188247011747,537.9001984127077,480.11837923728206,540.5102513227599,2.9086397058823263,13.49573607220655,13.416666666666895,13.530283224400762,4.959338090551141,13.49573607220655,14.4459425403225,13.530283224400762,6.5045701581029105,14.749809499619138,14.901767418033081,14.846710693421542,7.5492311507937435,15.077431478001568,15.25761718750001,15.243439383139911,8.2181274900397,15.653505291005565,14.707494703389571,15.770039682539931,0.36929187863450397,0.11003248724928621,0.10904837330817913,0.11106971499568531,0.23744377439185088,0.11003248724928621,0.0974455288004668,0.11106971499568531,0.182257431533867,0.0908189408949089,0.08382748252899212,0.09278497002914908,0.16159990353123804,0.08985599943396565,0.09489249983252389,0.08643527564834358,0.14579395387919059,0.09302333888784475,0.09670323042242408,0.08688700371454382,0.08709679612882007,0.04830149981368475,0.04854728579161776,0.04830799712586528,0.06759434537852467,0.04830149981368475,0.046827744326798135,0.04830799712586528,0.05972737979370463,0.04618932629603836,0.045739418346009676,0.0460352490798425,0.05599873211939206,0.04557157526835625,0.046448868726868604,0.045296749325397144,0.05399436949333773,0.046016325603879235,0.04641341190882833,0.045850794905497594,0.9471085156357009,0.24694486167250643,0.2518805755320098,0.2437496101869615,0.8775846991301033,0.24694486167250643,0.0749427455745671,0.2437496101869615,0.8168058394054002,0.05470865121171195,0.12077804479504159,0.05026159429699817,0.7662848693620316,0.1018924251173988,0.02451873070354374,0.09308862523299652,0.7315479473529165,-0.014970165212346027,0.10899019852259993,-0.02010340840528384
66.08321078431368,655.3309679427332,647.0727306547632,650.7912231559286,133.08778297244132,655.3309679427332,756.9962827620955,650.7912231559286,207.88704298419185,786.9909194818395,819.8046875000022,785.9086233172471,257.8565228174603,845.3779563273501,754.2231119791652,850.938637983543,279.6422435258952,813.288095238097,796.3752648305049,813.4924603174657,4.595833333333327,19.386118892001257,19.224640376984194,19.355182072829162,7.667015255905521,19.386118892001257,20.656817036290285,19.355182072829162,9.916810770751054,21.113474726949455,21.44006147540988,21.118808737617478,11.245783730158792,21.857059547722447,19.383398437499977,22.045486943562477,11.910296314740938,20.431746031746147,21.48172669491519,20.63439153439164,0.3155638571412856,0.07541110516633237,0.07548004178452568,0.07251039875401431,0.1953179464501021,0.07541110516633237,0.07020573724033528,0.07251039875401431,0.1540323763754255,0.06586010865613079,0.06818661453092938,0.07016120765114864,0.13320312345239396,0.06637852412613372,0.08618000065181244,0.06274179607331122,0.12196669795926851,0.078541458369559,0.06363251440843727,0.07539327781676106,0.08409390162013058,0.043041149851071166,0.04319863680720477,0.04307194928774652,0.06547540123085549,0.043041149851071166,0.0433699137573652,0.04307194928774652,0.058019037216389416,0.04274167085988092,0.042081565192331465,0.0426545766948796,0.05442325686599215,0.041637077290925445,0.044771932350279875,0.041516351877888276,0.0526282379206646,0.04368092094042245,0.042521922610667166,0.04314387697466924,0.9434728901272642,0.4354854415059321,0.4425943015247795,0.43930477990195715,0.8862011802021657,0.4354854415059321,0.3489534323987865,0.43930477990195715,0.8223360192277304,0.323385743401765,0.26592294937352634,0.32419166590883264,0.7797758986303028,0.24324408027596792,0.31821658621380955,0.23936464377961741,0.7612032545229315,0.2652298685904667,0.28626263512217354,0.266689258286067
15.503860294117448,780.8031746031513,779.4367559523959,780.5358232181551,32.853469488189454,780.8031746031513,842.7377142137009,780.5358232181551,51.5565093873529,848.7791465583076,817.4931480533186,848.7113284226726,60.536210317461084,823.253482796591,926.9009114583281,826.1439123955031,65.9389940239022,941.4187830688054,791.1075211864122,939.5234126984361,1.7148897058823245,19.520759414876544,19.486731150794142,19.530034235916006,2.9035433070865753,19.520759414876544,20.90618699596762,19.530034235916006,3.8199728260870685,21.03124206248458,19.795658299181166,21.060833121666594,4.449900793650912,19.959243180197962,20.036718749999874,20.013412816691183,4.844123505975966,20.276851851852626,19.782176906779124,20.29603174603241,0.4848022928559234,0.07462919158209459,0.07529755876954325,0.07260639078806337,0.3347968916721832,0.07462919158209459,0.05964953482305841,0.07260639078806337,0.27315936460759727,0.06127737733229262,0.07062335169102656,0.05633289676421178,0.23727488392255547,0.06438278720953061,0.07121931794195793,0.06648146306452771,0.21627708134083368,0.0708520411342131,0.07336633376901831,0.07142940552582011,0.05866657535385483,0.022177715423644963,0.022206251845724403,0.022130405475364757,0.04500683160447474,0.022177715423644963,0.021106350806451298,0.022130405475364757,0.039586559366376096,0.020942338033857883,0.02181008320087312,0.020990946449662606,0.036618868592902254,0.02167963639967399,0.0225065113582937,0.021631214919632373,0.03492045069305537,0.022230045155541524,0.022447949585163534,0.0222342752806688,0.9835008357971405,0.15012162243992017,0.15109125062516587,0.15063739553031005,0.9650619216247804,0.15012162243992017,0.05998600423100515,0.15063739553031005,0.945202156271155,0.05464658868882883,0.08508503426652089,0.05472348693485281,0.9356811965340727,0.08040267617478142,-0.024139390705143333,0.07771848218235021,0.9299424224685422,-0.03778197765305179,0.09670732259978118,-0.03490782845874706
42.52414215686265,331.13046996576026,330.05716765873194,330.8112044817898,74.35328494094503,331.13046996576026,421.6447202620962,330.8112044817898,113.51963932806444,434.54832359664834,459.64184170082444,433.4112268224539,140.33959573412793,473.72131147540995,396.941796875001,472.2880191796792,151.91241284860428,429.6578042328115,417.28078654660993,425.0404100529138,3.4062500000000058,12.650295673825052,12.577876984127078,12.645502645502603,5.5318036417322585,12.650295673825052,14.531943044354806,12.645502645502603,7.176259881423004,14.919291338582736,15.53016137295099,14.95529591059186,8.172433035714354,15.885764271366506,14.057161458333363,15.90714702261381,8.686317231075614,14.82473544973563,14.812036546610052,14.862896825396957,0.36667433468358634,0.11287721083417045,0.11500221518933275,0.11097578250713473,0.23966317601204715,0.11287721083417045,0.09959271646598307,0.11097578250713473,0.18593170638315265,0.09460113294235407,0.08470698653667877,0.0912505801044164,0.1631904880285121,0.08170182035242426,0.0996172090847981,0.08065473700819804,0.1508396086778486,0.09469714022724071,0.09096732972784019,0.09332869378020055,0.09818624085929421,0.05485091134940516,0.05519629681701817,0.05485034622128664,0.07659451747653814,0.05485091134940516,0.05331961679336868,0.05485034622128664,0.06812389461501164,0.052042683450728836,0.050739524091602616,0.052005809286376534,0.06397011336311764,0.050063453457440295,0.053202434279504295,0.049997744383315654,0.06181226120542089,0.05197287144058176,0.05137323647802194,0.051572715343929876,0.9202182012335375,0.36850053280410117,0.3702252970897096,0.3690287297985249,0.8605255529733156,0.36850053280410117,0.18611359631143728,0.3690287297985249,0.7870374344386503,0.16170621144770023,0.11172530013287399,0.16365361623199887,0.7365369810940978,0.0849814823746491,0.22810163579887807,0.08767786427157807,0.7144286652199848,0.16408369633615408,0.19649661034759372,0.17332683885559627
